0.1488786279 1.0000672938 0.0001602123 visit1
0.1492264285 1.0000649188 0.0001602075 visit1
0.1495742281 1.0000650666 0.0001602123 visit1
0.1499220282 1.0001595880 0.0001601887 visit1
0.1502698278 1.0001975560 0.0001601773 visit1
0.1506176279 0.9999903320 0.0001601510 visit1
0.1509654280 1.0000268696 0.0001601513 visit1
0.1513132276 1.0004910661 0.0001601809 visit1
0.1516610286 1.0002531162 0.0001601623 visit1
0.1520088282 1.0001865182 0.0001601528 visit1
0.1523566167 1.0000521881 0.0001601406 visit1
0.1527044163 1.0000486071 0.0001601376 visit1
0.1530522164 1.0000127303 0.0001601314 visit1
0.1534000165 1.0000317071 0.0001601328 visit1
0.1537478161 1.0000556514 0.0001601331 visit1
0.1540956162 0.9998409111 0.0001601158 visit1
0.1544434163 0.9999938504 0.0001601276 visit1
0.1547912159 1.0000943325 0.0001601361 visit1
0.1551390160 0.9998216655 0.0001601201 visit1
0.1554868165 0.9997577359 0.0001601194 visit1
0.1558346166 1.0002529259 0.0001601617 visit1
0.1561824162 0.9997901848 0.0001601334 visit1
0.1565302107 1.0003421472 0.0001601791 visit1
0.1568780048 0.9998431278 0.0001601451 visit1
0.1572258044 0.9998641983 0.0001601495 visit1
0.1575736045 1.0001066156 0.0001601745 visit1
0.1579214046 0.9999716353 0.0001601660 visit1
0.1582692047 0.9999586257 0.0001601714 visit1
0.1586170043 0.9997339156 0.0001601598 visit1
0.1589648044 0.9998809074 0.0001601823 visit1
0.1593126045 0.9999347288 0.0001602002 visit1
0.1596604045 0.9999345503 0.0001602137 visit1
0.1600082046 0.9998685011 0.0001602175 visit1
0.1603560047 0.9998998160 0.0001602272 visit1
0.1607037932 0.9999035480 0.0001602319 visit1
0.1610515928 0.9997933392 0.0001602283 visit1
0.1613993929 1.0000539819 0.0001602539 visit1
0.1617471930 1.0001769641 0.0001602702 visit1
0.1620949926 0.9996914700 0.0001602375 visit1
0.1624427927 0.9999527026 0.0001602635 visit1
0.1627905928 1.0003082137 0.0001602977 visit1
0.1631383924 1.0001278257 0.0001602879 visit1
0.1634861925 0.9995726292 0.0001602987 visit1
0.1638339926 1.0001198637 0.0001609057 visit1
0.1641817931 0.9997892801 0.0001622982 visit1
0.1645295927 1.0000753577 0.0001630068 visit1
0.1648773868 0.9999090110 0.0001622685 visit1
0.1652251813 0.9999038443 0.0001622667 visit1
0.1659207926 1.0002194941 0.0001616498 visit1
0.1662685927 0.9998515039 0.0001606063 visit1
0.1666163923 0.9999516467 0.0001603257 visit1
0.1669641924 1.0000264306 0.0001603488 visit1
0.1673119920 1.0001904936 0.0001603485 visit1
0.1676597926 1.0001031867 0.0001603482 visit1
0.1680075922 1.0000061055 0.0001603471 visit1
0.1683553918 0.9998191849 0.0001603329 visit1
0.1687031919 1.0000131608 0.0001603486 visit1
0.1690509925 0.9999473942 0.0001603492 visit1
0.1693987809 0.9999274251 0.0001603469 visit1
0.1697465805 1.0001573671 0.0001603630 visit1
0.1700943811 1.0001137139 0.0001603643 visit1
0.1704421807 1.0002590578 0.0001603743 visit1
0.1707899808 1.0000837611 0.0001603605 visit1
0.1711377804 1.0001060184 0.0001603599 visit1
0.1714855805 1.0000365469 0.0001603545 visit1
0.1718333806 1.0002153241 0.0001604962 visit1
0.1721811802 1.0002327270 0.0001603785 visit1
0.1725289803 1.0000782207 0.0001603251 visit1
0.1728767804 1.0000435197 0.0001603120 visit1
0.1732245744 1.0002231964 0.0001603232 visit1
0.1735723685 1.0000233110 0.0001603056 visit1
0.1739201685 1.0001673897 0.0001603161 visit1
0.1742679691 1.0000016914 0.0001603044 visit1
0.1746157687 0.9998525707 0.0001602946 visit1
0.1749635688 0.9998851623 0.0001602962 visit1
0.1753113689 1.0003037353 0.0001603295 visit1
0.1756591685 1.0001635835 0.0001603212 visit1
0.1760069686 0.9999923996 0.0001603074 visit1
0.1763547687 1.0000322744 0.0001603117 visit1
0.1767025688 0.9999402708 0.0001603063 visit1
0.1770503684 1.0001480878 0.0001603275 visit1
0.1773981685 0.9999689914 0.0001603194 visit1
0.1777459569 0.9999876547 0.0001603268 visit1
0.1780937565 1.0000449493 0.0001603369 visit1
0.1784415566 0.9996695838 0.0001603138 visit1
0.1787893567 0.9996598282 0.0001603415 visit1
0.1791371568 1.0000388792 0.0001603571 visit1
0.1794849564 1.0001223604 0.0001603668 visit1
0.1798327565 0.9998544265 0.0001603415 visit1
0.1801805571 1.0001022962 0.0001603559 visit1
0.1805283567 0.9998447553 0.0001603328 visit1
0.1808761568 0.9998434953 0.0001603308 visit1
0.1812239569 0.9999793151 0.0001603379 visit1
0.1815717509 0.9998839387 0.0001603278 visit1
0.1819195505 0.9999510742 0.0001603347 visit1
0.1822673450 0.9998153218 0.0001603263 visit1
0.1826151451 0.9997672738 0.0001603246 visit1
0.1829629447 0.9997150334 0.0001603208 visit1
0.1833107448 0.9998494181 0.0001603327 visit1
0.1836585449 1.0002594879 0.0001603614 visit1
0.1840063445 0.9998176520 0.0001603260 visit1
0.1843541446 0.9999946979 0.0001603388 visit1
0.1847019447 0.9999696803 0.0001603352 visit1
0.1850497448 1.0003362322 0.0001604571 visit1
0.1853975444 1.0001097444 0.0001611999 visit1
0.1857453440 1.0006448720 0.0001633430 visit1
0.1860931329 1.0003974415 0.0001644774 visit1
0.1864409326 1.0007488563 0.0001642085 visit1
0.1867887331 1.0005069110 0.0001639837 visit1
0.1871365327 1.0000228319 0.0001644753 visit1
0.1874843333 1.0003724194 0.0001618558 visit1
0.1878321329 1.0003070672 0.0001606406 visit1
0.1881799325 1.0000691974 0.0001603626 visit1
0.1885277331 0.9997914204 0.0001603458 visit1
0.1888755327 1.0003245248 0.0001603610 visit1
0.1892233328 1.0002245431 0.0001603669 visit1
0.1895711324 0.9999506556 0.0001603529 visit1
0.1899189325 1.0000059497 0.0001603684 visit1
0.1902667265 0.9997198116 0.0001603608 visit1
0.1906145206 0.9998887218 0.0001603955 visit1
0.1909623207 1.0003047721 0.0001605034 visit1
0.1913101207 0.9998222774 0.0001605414 visit1
0.1916579208 0.9999834895 0.0001604176 visit1
0.1920057205 1.0000377502 0.0001603473 visit1
0.1923535205 1.0000016932 0.0001603143 visit1
0.1927013206 1.0001389421 0.0001603082 visit1
0.1930491203 1.0000913992 0.0001602927 visit1
0.1933969203 0.9998787165 0.0001602693 visit1
0.1937447204 1.0000422608 0.0001602876 visit1
0.1940925200 1.0001307656 0.0001602751 visit1
0.1944403141 1.0000067902 0.0001602414 visit1
0.1947881086 1.0003698233 0.0001602562 visit1
0.1951359091 1.0001071121 0.0001602270 visit1
0.1954837088 1.0002946721 0.0001602351 visit1
0.1958315088 1.0000697728 0.0001602177 visit1
0.1961793089 1.0002965023 0.0001602288 visit1
0.1965271086 1.0000709823 0.0001602080 visit1
0.1968749086 1.0003230474 0.0001602257 visit1
0.1972227087 1.0002594533 0.0001602152 visit1
0.1975705088 0.9998816685 0.0001601852 visit1
0.1979183084 1.0002373406 0.0001602101 visit1
0.1982661085 1.0001150212 0.0001602002 visit1
0.1986139086 1.0002060540 0.0001602062 visit1
0.2066132841 0.9998231226 0.0001602263 visit1
0.2069610846 1.0001701992 0.0001602561 visit1
0.2073088731 1.0000875712 0.0001602509 visit1
0.2076566727 1.0005181690 0.0001602904 visit1
0.2080044723 1.0001848509 0.0001602644 visit1
0.2083522729 1.0001826708 0.0001602655 visit1
0.2087000725 1.0002827544 0.0001603100 visit1
0.2090478726 0.9997458367 0.0001606855 visit1
0.2093956722 1.0000993899 0.0001616670 visit1
0.2097434723 1.0001185258 0.0001616680 visit1
0.2100912724 0.9999659472 0.0001615065 visit1
0.2104390720 1.0003371997 0.0001621051 visit1
0.2107868725 0.9999943950 0.0001613488 visit1
0.2111346722 1.0001805220 0.0001604641 visit1
0.2114824662 1.0002265382 0.0001603203 visit1
0.2118302602 1.0000244176 0.0001603141 visit1
0.2121780603 0.9999044872 0.0001602908 visit1
0.2125258604 1.0000676455 0.0001603069 visit1
0.2128736600 1.0000588926 0.0001603034 visit1
0.2132214601 1.0002197773 0.0001603201 visit1
0.2135692602 0.9999929779 0.0001603111 visit1
0.2139170598 1.0000996209 0.0001603192 visit1
0.2142648599 1.0001047147 0.0001603259 visit1
0.2146126600 1.0001325275 0.0001603348 visit1
0.2149604601 1.0002724551 0.0001603486 visit1
0.2153082597 1.0001386353 0.0001603112 visit1
0.2156560542 1.0002381442 0.0001602982 visit1
0.2160038482 1.0000383305 0.0001602702 visit1
0.2163516479 1.0003361182 0.0001602820 visit1
0.2166994479 1.0001095747 0.0001602479 visit1
0.2170472480 1.0002278350 0.0001602418 visit1
0.2173950481 0.9997874961 0.0001602033 visit1
0.2177428477 1.0000902060 0.0001602233 visit1
0.2180906478 1.0002416254 0.0001602032 visit1
0.2184384479 1.0001104876 0.0001601756 visit1
0.2187862475 0.9999648245 0.0001601561 visit1
0.2191340476 1.0001156454 0.0001601622 visit1
0.2194818477 1.0000490654 0.0001601535 visit1
0.2198296473 1.0004934703 0.0001601847 visit1
0.2201774358 1.0002258347 0.0001601591 visit1
0.2205252359 1.0000261121 0.0001601388 visit1
0.2208730360 1.0000340665 0.0001601392 visit1
0.2212208356 0.9999379110 0.0001601303 visit1
0.2215686357 1.0001039480 0.0001601405 visit1
0.2219164358 0.9999432027 0.0001601267 visit1
0.2222642354 1.0001736210 0.0001601423 visit1
0.2226120355 1.0001799942 0.0001601436 visit1
0.2229598355 1.0001272934 0.0001601394 visit1
0.2233076356 0.9999891770 0.0001601326 visit1
0.2236554408 1.0000271278 0.0001601404 visit1
0.2240032470 1.0000902502 0.0001601511 visit1
0.2243510410 1.0001161403 0.0001601601 visit1
0.2246988351 1.0003116476 0.0001601769 visit1
0.2250466351 1.0001374452 0.0001601663 visit1
0.2253944352 0.9999122861 0.0001601516 visit1
0.2257422348 1.0001315751 0.0001601730 visit1
0.2260900349 1.0004559301 0.0001602026 visit1
0.2264378346 1.0001174910 0.0001601784 visit1
0.2267856351 0.9999344620 0.0001601723 visit1
0.2271334347 0.9999866056 0.0001601862 visit1
0.2274812344 0.9999280654 0.0001601948 visit1
0.2278290349 1.0000488962 0.0001602189 visit1
0.2281768345 1.0000272615 0.0001602273 visit1
0.2285246286 1.0002635700 0.0001602532 visit1
0.2288724226 1.0004524083 0.0001602727 visit1
0.2292202231 0.9999457439 0.0001602383 visit1
0.2295680228 1.0002676895 0.0001602704 visit1
0.2299158229 1.0001646460 0.0001602660 visit1
0.2302636225 1.0001942243 0.0001602748 visit1
0.2306114226 1.0000048996 0.0001602642 visit1
0.2309592227 0.9999840162 0.0001602693 visit1
0.2313070223 1.0002677217 0.0001602981 visit1
0.2316548228 1.0002124272 0.0001603543 visit1
0.2320026224 1.0000042155 0.0001609379 visit1
0.2323504221 1.0001143965 0.0001623951 visit1
0.2326982222 1.0004160785 0.0001629702 visit1
0.2330460106 1.0002450553 0.0001621946 visit1
0.2333938107 1.0000315897 0.0001623775 visit1
0.2337416103 1.0004462460 0.0001631483 visit1
0.2340894104 1.0003470842 0.0001614827 visit1
0.2347850101 1.0000840353 0.0001603322 visit1
0.2351328102 1.0001595471 0.0001603599 visit1
0.2354806103 0.9998119875 0.0001603159 visit1
0.2358284104 1.0004654328 0.0001603756 visit1
0.2361762100 1.0001871603 0.0001603587 visit1
0.2365240101 1.0001488221 0.0001603577 visit1
0.2368718102 1.0002525670 0.0001603699 visit1
0.2372195981 1.0000481068 0.0001603522 visit1
0.2375673982 1.0000867380 0.0001603561 visit1
0.2379151983 0.9999577205 0.0001603473 visit1
0.2382629984 1.0000434078 0.0001603535 visit1
0.2386107980 0.9997589052 0.0001603332 visit1
0.2389585981 0.9997917462 0.0001603316 visit1
0.2393063982 1.0004118842 0.0001603773 visit1
0.2396541978 1.0001663286 0.0001603612 visit1
0.2400019979 1.0001616949 0.0001604909 visit1
0.2403497980 0.9999605649 0.0001603358 visit1
0.2406975976 1.0001099213 0.0001603217 visit1
0.2410453977 1.0002373468 0.0001603231 visit1
0.2413931917 0.9998500181 0.0001602876 visit1
0.2417409862 0.9999117659 0.0001602906 visit1
0.2420887859 1.0000523087 0.0001603026 visit1
0.2424365859 0.9999771385 0.0001602954 visit1
0.2427843860 0.9997026478 0.0001602743 visit1
0.2431321852 0.9996620903 0.0001602715 visit1
0.2434799853 1.0001056984 0.0001603076 visit1
0.2438277854 1.0000509948 0.0001603049 visit1
0.2441755855 0.9999326382 0.0001602937 visit1
0.2445233851 0.9998459091 0.0001602901 visit1
0.2448711847 1.0002509023 0.0001603226 visit1
0.2452189852 0.9997441774 0.0001602880 visit1
0.2455667849 0.9998549140 0.0001603031 visit1
0.2459145733 0.9999403333 0.0001603140 visit1
0.2462623729 0.9998106257 0.0001603080 visit1
0.2466101735 0.9998836008 0.0001603300 visit1
0.2469579731 0.9997138713 0.0001603253 visit1
0.2473057727 1.0002019430 0.0001603699 visit1
0.2476535733 0.9998840516 0.0001603431 visit1
0.2480013729 0.9998012222 0.0001603389 visit1
0.2483491730 0.9997556595 0.0001603291 visit1
0.2486969726 0.9996405927 0.0001603175 visit1
0.2490447727 0.9999906038 0.0001603409 visit1
0.2493925728 0.9998174276 0.0001603237 visit1
0.2497403724 0.9997468010 0.0001603140 visit1
0.2500881609 0.9995938736 0.0001603087 visit1
0.2504359609 0.9999489323 0.0001603236 visit1
0.2507837610 0.9998287971 0.0001603133 visit1
0.2511315607 0.9997872401 0.0001603188 visit1
0.2514793607 0.9995387564 0.0001603025 visit1
0.2518271608 0.9999369574 0.0001603289 visit1
0.2521749604 0.9996614792 0.0001603046 visit1
0.2525227605 0.9996736998 0.0001603008 visit1
0.2528705606 0.9997462068 0.0001603079 visit1
0.2532183602 0.9996887411 0.0001603984 visit1
0.2535661603 0.9998226106 0.0001611807 visit1
0.2539139604 1.0004808331 0.0001633348 visit1
0.2542617545 1.0003643268 0.0001643393 visit1
0.2546095485 1.0005477992 0.0001640229 visit1
0.2549573481 1.0005779675 0.0001639175 visit1
0.2553051482 0.9997626460 0.0001641345 visit1
0.2556529483 0.9999824104 0.0001615905 visit1
0.2560007479 0.9998999606 0.0001605230 visit1
0.2563485480 1.0000418589 0.0001603486 visit1
0.2566963481 0.9999103442 0.0001603357 visit1
0.2570441477 0.9997676826 0.0001603063 visit1
0.2573919478 0.9997645770 0.0001603189 visit1
0.2577397479 0.9998196084 0.0001603269 visit1
0.2580875475 0.9997391582 0.0001603328 visit1
0.2584353476 0.9998739757 0.0001603574 visit1
0.2587831360 0.9998234454 0.0001603773 visit1
0.2591309361 0.9998187938 0.0001604477 visit1
0.2594787357 0.9998824241 0.0001605194 visit1
0.2598265358 0.9997428650 0.0001603863 visit1
0.2601743359 0.9997016087 0.0001603026 visit1
0.2605221355 1.0000882726 0.0001603075 visit1
0.2608699356 0.9998616806 0.0001602724 visit1
0.2612177357 0.9997948860 0.0001602546 visit1
0.2615655358 0.9997205225 0.0001602444 visit1
0.2619133354 0.9994523158 0.0001602286 visit1
0.2622611355 0.9998469748 0.0001602349 visit1
0.2626089356 0.9999382595 0.0001602186 visit1
0.2629567236 0.9999994830 0.0001602108 visit1
0.2633045232 0.9997468902 0.0001601825 visit1
0.2636523233 0.9995468659 0.0001601635 visit1
0.2640001234 0.9999312359 0.0001601899 visit1
0.2643479230 0.9999087354 0.0001601828 visit1
0.2772164852 1.0000945883 0.0001606821 visit1
0.2775642853 0.9996143923 0.0001615472 visit1
0.2779120849 1.0000162642 0.0001615249 visit1
0.2782598850 0.9999155384 0.0001613944 visit1
0.2786076851 1.0000411124 0.0001619531 visit1
0.2789554847 0.9999364695 0.0001610903 visit1
0.2793032848 0.9997606095 0.0001603390 visit1
0.2796510849 0.9997948521 0.0001602652 visit1
0.2799988789 0.9999918593 0.0001602912 visit1
0.2803466730 0.9999293886 0.0001602745 visit1
0.2806944731 1.0000762438 0.0001602939 visit1
0.2810422727 0.9997009957 0.0001602706 visit1
0.2813900784 0.9998580083 0.0001602889 visit1
0.2817378840 0.9995188019 0.0001602757 visit1
0.2824334837 0.9997852472 0.0001602949 visit1
0.2827812838 1.0000642244 0.0001603251 visit1
0.2831290839 0.9999725672 0.0001603230 visit1
0.2834768840 1.0000810733 0.0001603136 visit1
0.2838246836 0.9998531431 0.0001602818 visit1
0.2841724777 1.0000225604 0.0001602729 visit1
0.2845202722 0.9996023472 0.0001602255 visit1
0.2848680723 1.0000033202 0.0001602476 visit1
0.2852158719 0.9996671236 0.0001602098 visit1
0.2855636715 0.9998212065 0.0001602159 visit1
0.2859114716 0.9999425036 0.0001602248 visit1
0.2862592712 0.9999339859 0.0001601948 visit1
0.2866070713 0.9999364282 0.0001601810 visit1
0.2869548714 0.9998240426 0.0001601632 visit1
0.2873026710 0.9996690182 0.0001601470 visit1
0.2876504711 0.9996373930 0.0001601317 visit1
0.2879982707 0.9998748281 0.0001601414 visit1
0.2883460713 0.9995564548 0.0001601059 visit1
0.2886938648 0.9999190480 0.0001601409 visit1
0.2890416593 0.9999543892 0.0001601362 visit1
0.2893894594 0.9999745828 0.0001601342 visit1
0.2897372590 0.9997325858 0.0001601117 visit1
0.2900850591 1.0000064891 0.0001601299 visit1
0.2904328583 0.9996716993 0.0001601016 visit1
0.2907806588 0.9999669873 0.0001601247 visit1
0.2911284585 1.0000134620 0.0001601281 visit1
0.2914762581 0.9999246339 0.0001601263 visit1
0.2918240582 0.9996712969 0.0001601102 visit1
0.2921718583 1.0000239387 0.0001601422 visit1
0.2925196583 0.9998008606 0.0001601301 visit1
0.2928674519 0.9997388710 0.0001601264 visit1
0.2932152469 0.9996778695 0.0001601250 visit1
0.2935630465 1.0000851920 0.0001601576 visit1
0.2939108461 0.9996493500 0.0001601277 visit1
0.2942586462 0.9999686706 0.0001601570 visit1
0.2946064458 1.0000060953 0.0001601644 visit1
0.2949542459 0.9998965646 0.0001601614 visit1
0.2953020455 0.9997736773 0.0001601583 visit1
0.2956498456 0.9997619387 0.0001601720 visit1
0.2959976457 0.9998613144 0.0001601925 visit1
0.2963454453 0.9998752295 0.0001602046 visit1
0.2966932454 1.0000743857 0.0001602294 visit1
0.2970410455 1.0001101390 0.0001602379 visit1
0.2973888339 0.9999666376 0.0001602343 visit1
0.2977366336 1.0000225204 0.0001602424 visit1
0.2980844337 0.9997258418 0.0001602238 visit1
0.2984322333 0.9996747494 0.0001602282 visit1
0.2987800329 0.9997938725 0.0001602415 visit1
0.2991278330 0.9997990286 0.0001602454 visit1
0.2994756331 0.9999182829 0.0001602642 visit1
0.2998234327 1.0002740732 0.0001603479 visit1
0.3001712328 0.9999176820 0.0001609051 visit1
0.3005190329 0.9997943133 0.0001623301 visit1
0.3008668330 1.0003888141 0.0001628577 visit1
0.3012146326 1.0001901143 0.0001620552 visit1
0.3015624327 0.9998312422 0.0001623635 visit1
0.3019102211 0.9999003644 0.0001628590 visit1
0.3022580203 0.9998968898 0.0001612603 visit1
0.3026058204 0.9999984088 0.0001604580 visit1
0.3029536204 0.9999880743 0.0001603155 visit1
0.3033014205 0.9998145674 0.0001603178 visit1
0.3036492201 1.0000099242 0.0001603244 visit1
0.3039970198 0.9999167275 0.0001603249 visit1
0.3043448203 0.9998466055 0.0001603221 visit1
0.3046926199 1.0000052095 0.0001603341 visit1
0.3050404200 0.9999056327 0.0001603293 visit1
0.3053882201 1.0001909247 0.0001603529 visit1
0.3057360193 1.0001768031 0.0001603528 visit1
0.3060838077 1.0000835567 0.0001603476 visit1
0.3064316073 0.9998325283 0.0001603269 visit1
0.3067794079 0.9998670354 0.0001603296 visit1
0.3071272075 0.9999506677 0.0001603320 visit1
0.3074750076 0.9998884076 0.0001603202 visit1
0.3078228077 0.9999927977 0.0001603339 visit1
0.3081706073 0.9999160683 0.0001604510 visit1
0.3085184074 0.9998706552 0.0001603122 visit1
0.3088662070 0.9998631702 0.0001602902 visit1
0.3092140071 0.9995455191 0.0001602551 visit1
0.3095618067 0.9998912123 0.0001602796 visit1
0.3099096064 1.0001317466 0.0001602954 visit1
0.3102574009 1.0000566239 0.0001602898 visit1
0.3106051949 1.0000888137 0.0001602940 visit1
0.3109529950 0.9999134696 0.0001602773 visit1
0.3113007946 1.0000424745 0.0001602888 visit1
0.3116485951 0.9996322600 0.0001602603 visit1
0.3119963948 0.9999700568 0.0001602844 visit1
0.3123441939 0.9999033787 0.0001602790 visit1
0.3126919940 1.0001782872 0.0001603016 visit1
0.3130397941 1.0001500535 0.0001602985 visit1
0.3133875942 1.0000682850 0.0001602931 visit1
0.3137353938 0.9995359677 0.0001602515 visit1
0.3140831939 0.9995752587 0.0001602571 visit1
0.3144309940 1.0002708907 0.0001603217 visit1
0.3147787880 1.0002774592 0.0001603343 visit1
0.3151265820 1.0001210941 0.0001603340 visit1
0.3154743817 1.0001749850 0.0001603442 visit1
0.3158221818 1.0002640686 0.0001603538 visit1
0.3161699814 1.0002450758 0.0001603562 visit1
0.3165177815 0.9999556519 0.0001603322 visit1
0.3168655816 1.0000949603 0.0001603438 visit1
0.3172133812 1.0001620013 0.0001603413 visit1
0.3175611813 0.9999595215 0.0001603224 visit1
0.3179089813 1.0002909273 0.0001603444 visit1
0.3182567814 1.0000917249 0.0001603275 visit1
0.3186045806 1.0001485819 0.0001603281 visit1
0.3193001691 1.0000068136 0.0001603139 visit1
0.3196479687 0.9999667407 0.0001603127 visit1
0.3199957688 0.9999604323 0.0001603176 visit1
0.3203435689 1.0000859052 0.0001603249 visit1
0.3206913690 1.0002528158 0.0001603354 visit1
0.3210391686 1.0000173120 0.0001603136 visit1
0.3213869687 1.0001249721 0.0001603970 visit1
0.3217347683 1.0005081378 0.0001611436 visit1
0.3220825680 1.0003726471 0.0001631644 visit1
0.3224303680 1.0006826845 0.0001641180 visit1
0.3227781681 1.0003478926 0.0001637676 visit1
0.3231259678 1.0008395632 0.0001637670 visit1
0.3234737618 1.0003029192 0.0001637985 visit1
0.3238215563 1.0007100064 0.0001614475 visit1
0.3241693564 1.0001748413 0.0001604655 visit1
0.3245171555 1.0000889183 0.0001603299 visit1
0.3248649556 0.9998846610 0.0001603101 visit1
0.3252127557 0.9999617058 0.0001603029 visit1
0.3255605553 0.9999908068 0.0001603183 visit1
0.3259083554 0.9997467106 0.0001603027 visit1
0.3262561550 1.0001742192 0.0001603469 visit1
0.3266039556 0.9997627769 0.0001603279 visit1
0.3269517552 1.0001732079 0.0001603804 visit1
0.3272995544 1.0000991454 0.0001604418 visit1
0.3276473489 0.9998699612 0.0001604816 visit1
0.3279951429 0.9997906905 0.0001603508 visit1
0.3283429430 0.9998674150 0.0001602954 visit1
0.3286907426 0.9998309588 0.0001602678 visit1
0.3290385432 0.9999683320 0.0001602614 visit1
0.3293863428 0.9997967431 0.0001602362 visit1
0.3297341424 0.9998995398 0.0001602408 visit1
0.3300819425 1.0002133087 0.0001602680 visit1
0.3304297421 0.9999740674 0.0001602267 visit1
0.3307775422 1.0000219460 0.0001602089 visit1
0.3311253418 0.9999429369 0.0001601905 visit1
0.3314731419 1.0000142188 0.0001601877 visit1
0.3318209420 0.9998499818 0.0001601698 visit1
0.3321687360 0.9996071325 0.0001601467 visit1
0.3325165296 0.9997131408 0.0001601509 visit1
0.3328643297 0.9999909606 0.0001601701 visit1
0.3332121298 1.0003569769 0.0001601976 visit1
0.3460807023 1.0000528925 0.0001613675 visit1
0.3464285019 0.9999739193 0.0001612461 visit1
0.3467763020 1.0002591713 0.0001617675 visit1
0.3471241016 1.0000554123 0.0001608542 visit1
0.3474719017 1.0001571415 0.0001602886 visit1
0.3478197013 1.0000839005 0.0001602515 visit1
0.3481675009 1.0004002268 0.0001602885 visit1
0.3485153015 1.0000002937 0.0001602511 visit1
0.3488631011 1.0003019030 0.0001602829 visit1
0.3492109012 1.0002974566 0.0001602840 visit1
0.3495587003 1.0000821865 0.0001602657 visit1
0.3499064893 1.0000589261 0.0001602689 visit1
0.3502542889 1.0003225443 0.0001602992 visit1
0.3506020885 1.0002101773 0.0001603158 visit1
0.3509498890 1.0000566771 0.0001603379 visit1
0.3512976887 1.0003077221 0.0001603697 visit1
0.3516454888 1.0002797770 0.0001603432 visit1
0.3519932879 1.0002299194 0.0001603164 visit1
0.3523410880 1.0004734509 0.0001603105 visit1
0.3526888881 1.0003405298 0.0001602793 visit1
0.3530366877 1.0000752565 0.0001602457 visit1
0.3533844878 1.0002650370 0.0001602448 visit1
0.3537322879 1.0001275398 0.0001602397 visit1
0.3540800759 1.0000284024 0.0001602191 visit1
0.3544278755 1.0000148845 0.0001601937 visit1
0.3547756756 1.0002031067 0.0001601979 visit1
0.3551234757 1.0000158713 0.0001601791 visit1
0.3554712753 0.9999921648 0.0001601776 visit1
0.3558190754 1.0003085877 0.0001602040 visit1
0.3561668750 1.0001277696 0.0001601818 visit1
0.3565146746 0.9998877626 0.0001601562 visit1
0.3568624747 1.0000209436 0.0001601561 visit1
